Año,Mes,Asset Code,N° Noches,N° Pasajeros,Mascota,Canal de Venta,Precio x Noche,Precio [$CLP] IVA Inc,Tax Booking,Clean Up,IVA 19%,Precio [$CLP] Neto,Medio de Pago,Boleta/Factura,Pago en USD
2023,Septiembre,C1,1,2,0,Venta Directa,50000.0,50000.0,0.0,0,7983.193277310925,42016.80672268908,Transbank,BOL,0
2023,Septiembre,C2,2,2,0,Venta Directa,60000.0,120000.0,0.0,0,19159.66386554622,100840.33613445378,Transbank,BOL,0
2023,Octubre,C1,3,5,0,Booking,107913.96,323741.88,39501.00000000001,0,51689.88,272052.0,Transbank,BOL,1
2023,Octubre,C1,1,6,0,Booking,66640.0,66640.0,9310.0,0,10640.0,56000.0,Transbank,BOL,1
2023,Octubre,C1,4,3,1,Booking,59976.0,239904.0,33516.0,0,38304.0,201600.0,TEF,BOL,1
2023,Octubre,C2,2,5,0,Booking,112819.14,225638.28,27531.000000000007,0,36026.28,189612.0,TEF,BOL,1
2023,Octubre,C1,3,4,0,Venta Directa,60000.0,180000.0,0.0,0,28739.49579831933,151260.50420168068,TEF,BOL,0
2023,Octubre,C2,3,5,0,Booking,88536.0,265608.0,37107.0,0,42408.0,223200.0,Transbank,BOL,1
2023,Octubre,C1,1,5,0,Airbnb,63050.0,63050.0,2250.8849999999998,0,10066.806722689076,52983.19327731093,Transbank,BOL,0
2023,Noviembre,C1,3,4,0,Venta Directa,60000.0,180000.0,0.0,0,28739.49579831933,151260.50420168068,Transbank,BOL,0
2023,Noviembre,C1,4,4,1,Booking,102816.00000000001,411264.00000000006,57456.00000000001,0,65664.00000000001,345600.00000000006,TEF,BOL,1
2023,Noviembre,C2,2,6,0,Airbnb,150000.0,300000.0,10709.999999999998,0,47899.15966386555,252100.84033613445,Transbank,BOL,0
2023,Noviembre,C1,1,2,0,Booking,55688.0,55688.0,7779.94117647059,0,8891.361344537816,46796.638655462186,Transbank,BOL,1
2023,Noviembre,C2,2,2,1,Venta Directa,82500.0,165000.0,0.0,0,26344.537815126052,138655.46218487396,Transbank,BOL,0
2023,Diciembre,C2,4,6,0,Venta Directa,85000.0,340000.0,0.0,0,54285.71428571429,285714.28571428574,Transbank,BOL,0
2023,Diciembre,C1,3,4,0,Venta Directa,80000.0,240000.0,0.0,0,38319.32773109244,201680.67226890757,Transbank,BOL,0
2023,Diciembre,C2,4,4,0,Venta Directa,75000.0,300000.0,0.0,0,47899.15966386555,252100.84033613445,Transbank,BOL,0
2023,Diciembre,C1,1,6,0,Booking,59976.0,59976.0,8379.0,0,9576.0,50400.0,Transbank,BOL,1
2023,Diciembre,C1,4,5,0,Booking,74541.6,298166.4,38304.000000000015,0,47606.40000000001,250560.00000000003,Transbank,BOL,1
2023,Diciembre,C2,5,6,0,Venta Directa,75000.0,375000.0,0.0,0,59873.94957983194,315126.0504201681,Transbank,BOL,0
2023,Diciembre,C1,1,6,0,Venta Directa,90000.0,90000.0,0.0,0,14369.747899159665,75630.25210084034,Transbank,BOL,0
2023,Diciembre,C1,2,6,0,Booking,77112.0,154224.0,21546.000000000004,0,24624.0,129600.0,Transbank,BOL,1
2024,Enero,C1,2,6,0,Booking,113050.0,226100.0,26600.000000000004,0,36100.0,190000.0,TEF,BOL,1
2024,Enero,C2,5,2,0,Venta Directa,50000.0,250000.0,0.0,0,39915.966386554624,210084.03361344538,TEF,BOL,0
2023,Diciembre,C2,1,5,0,Booking,111383.99999999999,111383.99999999999,15561.000000000002,0,17783.999999999996,93599.99999999999,Transbank,BOL,1
2023,Diciembre,C1,1,5,1,Venta Directa,90000.0,90000.0,0.0,0,14369.747899159665,75630.25210084034,TEF,BOL,0
2024,Enero,C1,2,4,0,Booking,91570.5,183141.0,21546.000000000004,0,29241.0,153900.0,TEF,BOL,1
2024,Enero,C1,1,4,0,Booking,97223.0,97223.0,11438.0,0,15523.0,81700.0,TEF,BOL,1
2024,Enero,C2,1,5,0,Venta Directa,80000.0,80000.0,0.0,0,12773.10924369748,67226.89075630253,Transbank,BOL,0
2024,Enero,C1,3,4,0,Booking,77326.83333333333,231980.5,27291.823529411766,0,37038.903361344535,194941.59663865546,TEF,BOL,1
2024,Enero,C2,3,4,0,Venta Directa,83333.33333333333,250000.0,0.0,0,39915.966386554624,210084.03361344538,Transbank,BOL,0
2024,Enero,C1,1,4,0,Booking,77330.0,77330.0,9097.647058823533,0,12346.806722689076,64983.19327731093,TEF,BOL,1
2024,Enero,C1,4,5,0,Venta Directa,79250.0,317000.0,0.0,0,50613.445378151264,266386.55462184874,TEF,BOL,0
2024,Enero,C2,1,2,0,Booking,92587.0,92587.0,10892.588235294119,0,14782.79831932773,77804.20168067227,TEF,BOL,1
2024,Enero,C2,1,7,0,Venta Directa,105000.0,105000.0,0.0,0,16764.70588235294,88235.29411764706,TEF,BOL,0
2024,Enero,C1,1,6,0,Booking,77330.0,77330.0,9097.647058823533,0,12346.806722689076,64983.19327731093,Efectivo,BOL,1
2024,Enero,C1,1,4,0,Airbnb,75000.0,75000.0,2677.4999999999995,0,11974.789915966387,63025.21008403361,TEF,BOL,0
2024,Enero,C1,2,5,0,Booking,101745.0,203490.0,23940.000000000004,0,32490.0,171000.0,TEF,BOL,1
2024,Enero,C2,2,8,0,Venta Directa,70000.0,140000.0,0.0,0,22352.941176470587,117647.05882352941,TEF,BOL,0
2024,Enero,C2,3,4,0,Booking,87501.33333333333,262504.0,30882.823529411766,0,41912.403361344535,220591.59663865546,Transbank,BOL,1
2024,Enero,C1,1,4,0,Venta Directa,60000.0,60000.0,0.0,0,9579.83193277311,50420.16806722689,TEF,BOL,0
2024,Enero,C1,1,2,1,Airbnb,85000.0,85000.0,3034.4999999999995,0,13571.428571428572,71428.57142857143,TEF,FAC,0
2024,Febrero,C1,3,4,0,Booking,96998.16666666667,290994.5,34234.64705882353,0,46461.30672268908,244533.19327731093,TEF,BOL,1
2024,Febrero,C2,2,5,0,Booking,101745.0,203490.0,23940.000000000004,0,32490.0,171000.0,TEF,BOL,1
2024,Febrero,C1,5,6,0,Venta Directa,80000.0,400000.0,0.0,0,63865.5462184874,336134.4537815126,Transbank,BOL,0
2024,Febrero,C2,1,5,0,Booking,81396.0,81396.0,9576.000000000004,0,12996.0,68400.0,TEF,BOL,1
2024,Febrero,C2,1,4,0,Booking,111919.5,111919.5,13167.000000000002,0,17869.5,94050.0,TEF,BOL,1
2024,Febrero,C2,3,5,0,Venta Directa,80000.0,240000.0,0.0,0,38319.32773109244,201680.67226890757,TEF,BOL,0
2024,Febrero,C1,1,4,0,Venta Directa,80000.0,80000.0,0.0,0,12773.10924369748,67226.89075630253,TEF,BOL,0
2024,Febrero,C2,2,4,0,Booking,124355.0,248710.0,29260.000000000007,0,39710.0,209000.0,TEF,BOL,1
2024,Febrero,C2,1,2,0,Venta Directa,60000.0,60000.0,0.0,0,9579.83193277311,50420.16806722689,TEF,BOL,0
2024,Febrero,C2,3,6,0,Venta Directa,95000.0,285000.0,0.0,0,45504.20168067227,239495.79831932773,TEF,BOL,0
2024,Febrero,C1,1,2,0,Booking,77330.0,77330.0,9097.647058823533,0,12346.806722689076,64983.19327731093,TEF,BOL,1
2024,Febrero,C1,2,3,0,Venta Directa,80000.0,160000.0,0.0,0,25546.21848739496,134453.78151260506,TEF,BOL,0
2024,Febrero,C1,1,2,0,Venta Directa,60000.0,60000.0,0.0,0,9579.83193277311,50420.16806722689,TEF,BOL,0
2024,Febrero,C2,1,4,0,Booking,91570.5,91570.5,10773.000000000002,0,14620.5,76950.0,TEF,BOL,1
2024,Febrero,C1,2,4,0,Venta Directa,65000.0,130000.0,0.0,0,20756.302521008405,109243.6974789916,TEF,BOL,0
2024,Febrero,C2,1,5,0,Venta Directa,95000.0,95000.0,0.0,0,15168.067226890758,79831.93277310925,TEF,BOL,0
2024,Febrero,C1,2,5,0,Venta Directa,80000.0,160000.0,0.0,0,25546.21848739496,134453.78151260506,TEF,BOL,0
2024,Febrero,C2,1,5,0,Booking,91570.5,91570.5,10773.000000000002,0,14620.5,76950.0,TEF,BOL,1
2024,Febrero,C2,2,3,0,Airbnb,112500.0,225000.0,8032.499999999999,0,35924.36974789916,189075.63025210085,TEF,BOL,0
2024,Febrero,C1,1,5,0,Venta Directa,60000.0,60000.0,0.0,0,9579.83193277311,50420.16806722689,TEF,BOL,0
2024,Febrero,C2,1,2,1,Airbnb,115000.0,115000.0,4105.499999999999,0,18361.344537815126,96638.65546218488,TEF,BOL,0
2024,Febrero,C2,1,5,0,Booking,84445.5,84445.5,9934.764705882355,0,13482.894957983193,70962.6050420168,TEF,BOL,1
2024,Marzo,C1,1,6,0,Booking,86478.5,86478.5,10173.94117647059,0,13807.491596638658,72671.00840336135,Efectivo,BOL,1
2024,Marzo,C1,2,6,0,Venta Directa,41750.0,83500.0,0.0,0,13331.932773109245,70168.06722689077,Efectivo,BOL,0
2024,Marzo,C1,1,2,0,Venta Directa,50000.0,50000.0,0.0,0,7983.193277310925,42016.80672268908,TEF,BOL,0
2024,Marzo,C2,2,4,0,Venta Directa,79000.0,158000.0,0.0,0,25226.890756302524,132773.1092436975,TEF,BOL,0
2024,Marzo,C2,2,6,0,Venta Directa,95200.0,190400.0,0.0,0,30400.0,160000.0,Transbank,BOL,0
2024,Marzo,C1,1,4,0,Venta Directa,80000.0,80000.0,0.0,0,12773.10924369748,67226.89075630253,TEF,BOL,0
2024,Marzo,C1,1,2,0,Airbnb,75000.0,75000.0,2677.4999999999995,0,11974.789915966387,63025.21008403361,Transbank,BOL,0
2024,Marzo,C2,1,3,0,Booking,74271.0,74271.0,8737.764705882357,0,11858.394957983193,62412.60504201681,TEF,FAC,1
2024,Marzo,C1,2,3,0,Airbnb,83000.0,166000.0,5926.199999999999,0,26504.201680672268,139495.79831932773,TEF,BOL,0
2024,Marzo,C2,2,5,1,Venta Directa,80000.0,160000.0,0.0,0,25546.21848739496,134453.78151260506,TEF,BOL,0
2024,Marzo,C2,4,2,0,Venta Directa,65000.0,260000.0,0.0,0,41512.60504201681,218487.3949579832,TEF,BOL,0
2024,Marzo,C1,1,6,0,Venta Directa,70000.0,70000.0,0.0,0,11176.470588235294,58823.529411764706,TEF,BOL,0
2024,Marzo,C2,3,4,0,Booking,101745.0,305235.0,35910.00000000001,0,48735.0,256500.0,Transbank,BOL,1
2024,Abril,C2,1,4,0,Booking,65445.5,65445.5,7699.470588235295,0,10449.281512605043,54996.21848739496,Efectivo,BOL,1
2024,Abril,C1,2,6,0,Booking,101745.0,203490.0,23940.000000000004,0,32490.0,171000.0,TEF,BOL,1
2024,Abril,C2,1,4,0,Booking,63241.49999999999,63241.49999999999,7440.176470588235,0,10097.382352941175,53144.11764705882,TEF,BOL,1
2024,Abril,C2,1,7,0,Venta Directa,85000.0,85000.0,0.0,0,13571.428571428572,71428.57142857143,TEF,BOL,0
2024,Abril,C2,1,4,0,Booking,83125.0,83125.0,9779.411764705883,0,13272.058823529413,69852.94117647059,TEF,BOL,1
2024,Abril,C1,2,4,1,Booking,83429.0,166858.0,19630.352941176472,0,26641.193277310922,140216.80672268907,TEF,BOL,1
2024,Abril,C1,2,4,0,Booking,64101.24999999999,128202.49999999999,15082.64705882353,0,20469.306722689074,107733.19327731091,TEF,BOL,1
2024,Abril,C2,2,4,0,Booking,78750.25,157500.5,18529.470588235297,0,25147.138655462186,132353.3613445378,TEF,BOL,1
2024,Abril,C2,1,3,0,Booking,70262.0,70262.0,8266.117647058823,0,11218.302521008403,59043.6974789916,TEF,FAC,1
2024,Abril,C1,3,4,0,Booking,86142.83333333333,258428.49999999997,30403.352941176476,0,41261.69327731092,217166.80672268907,TEF,BOL,1
2024,Abril,C2,3,3,0,Venta Directa,77576.66666666667,232730.0,0.0,0,37158.57142857143,195571.42857142858,TEF,BOL,0
2024,Abril,C1,1,3,0,Venta Directa,60000.0,60000.0,0.0,0,9579.83193277311,50420.16806722689,TEF,BOL,0
2024,Abril,C1,1,5,0,Booking,64096.5,64096.5,7540.764705882354,0,10233.894957983193,53862.60504201681,TEF,BOL,1
2024,Abril,C2,5,5,0,Booking,78059.6,390298.0,45917.41176470588,0,62316.487394957985,327981.512605042,TEF,BOL,1
2024,Abril,C1,3,4,0,Booking,71221.5,213664.5,25137.0,0,34114.5,179550.0,TEF,BOL,1
2024,Mayo,C1,2,6,0,Venta Directa,95000.0,190000.0,0.0,0,30336.134453781517,159663.8655462185,TEF,FAC,0
2024,Mayo,C2,2,4,1,Airbnb,120000.0,240000.0,8567.999999999998,0,38319.32773109244,201680.67226890757,TEF,BOL,0
2024,Mayo,C1,2,5,0,Booking,95289.75,190579.5,22421.11764705883,0,30428.659663865546,160150.84033613445,TEF,BOL,1
2024,Mayo,C2,1,5,0,Venta Directa,90000.0,90000.0,0.0,0,14369.747899159665,75630.25210084034,TEF,BOL,0
2024,Mayo,C2,1,6,0,Venta Directa,90000.0,90000.0,0.0,0,14369.747899159665,75630.25210084034,TEF,BOL,0
2024,Mayo,C1,1,3,0,Venta Directa,70000.0,70000.0,0.0,0,11176.470588235294,58823.529411764706,TEF,BOL,0
2024,Mayo,C1,2,3,0,Booking,72523.0,145046.0,17064.23529411765,0,23158.605042016807,121887.3949579832,TEF,BOL,1
2024,Mayo,C2,2,4,0,Booking,85162.75,170325.5,20038.29411764706,0,27194.82773109244,143130.67226890757,TEF,BOL,1
2024,Mayo,C1,1,5,0,Booking,100728.5,100728.5,11850.411764705883,0,16082.70168067227,84645.79831932773,TEF,BOL,1
2024,Mayo,C1,3,5,0,Booking,71918.16666666667,215754.5,25382.88235294118,0,34448.1974789916,181306.30252100842,TEF,BOL,1
2024,Mayo,C2,2,2,0,Airbnb,85000.0,170000.0,6068.999999999999,0,27142.857142857145,142857.14285714287,TEF,BOL,0
2024,Mayo,C2,2,8,0,Venta Directa,110000.0,220000.0,0.0,0,35126.05042016807,184873.94957983194,TEF,BOL,0
2024,Mayo,C1,3,6,0,Venta Directa,85000.0,255000.0,0.0,0,40714.28571428572,214285.7142857143,TEF,BOL,0
2024,Mayo,C2,1,4,0,Booking,95693.5,95693.5,11258.058823529414,0,15278.794117647061,80414.70588235295,TEF,BOL,1
2024,Mayo,C2,1,3,0,Booking,91437.5,91437.5,10757.352941176472,0,14599.264705882353,76838.23529411765,TEF,BOL,1
2024,Mayo,C2,1,4,0,Booking,91437.5,91437.5,10757.352941176472,0,14599.264705882353,76838.23529411765,TEF,BOL,1
2024,Mayo,C1,1,6,0,Venta Directa,72000.0,72000.0,0.0,0,11495.798319327732,60504.201680672275,TEF,BOL,0
2024,Mayo,C1,1,3,0,Venta Directa,60000.0,60000.0,0.0,0,9579.83193277311,50420.16806722689,TEF,BOL,0
2024,Mayo,C1,1,4,0,Booking,73254.5,73254.5,8618.176470588236,0,11696.096638655463,61558.40336134454,TEF,BOL,1
2024,Mayo,C2,2,2,0,Booking,107350.0,214700.0,25258.82352941177,0,34279.83193277311,180420.16806722688,TEF,BOL,1
2024,Mayo,C1,1,6,0,Venta Directa,75000.0,75000.0,0.0,0,11974.789915966387,63025.21008403361,TEF,BOL,0
2024,Junio,C1,1,6,0,Venta Directa,75000.0,75000.0,0.0,0,11974.789915966387,63025.21008403361,TEF,BOL,0
2024,Junio,C2,1,3,0,Booking,129941.0,129941.0,15287.176470588238,0,20746.88235294118,109194.11764705883,TEF,BOL,1
2024,Junio,C2,1,1,0,Venta Directa,110000.0,110000.0,0.0,0,17563.025210084033,92436.97478991597,TEF,BOL,0
2024,Junio,C2,2,5,0,Booking,112608.25,225216.5,26496.058823529413,0,35958.93697478992,189257.56302521008,TEF,BOL,1
2024,Junio,C1,2,5,0,Booking,112608.25,225216.5,26496.058823529413,0,35958.93697478992,189257.56302521008,TEF,BOL,1
2024,Junio,C2,2,5,0,Venta Directa,100000.0,200000.0,0.0,0,31932.7731092437,168067.2268907563,TEF,BOL,0
2024,Junio,C2,2,3,0,Venta Directa,80000.0,160000.0,0.0,0,25546.21848739496,134453.78151260506,TEF,BOL,0
2024,Junio,C2,1,5,0,Venta Directa,120000.0,120000.0,0.0,0,19159.66386554622,100840.33613445378,TEF,BOL,0
2024,Junio,C1,1,4,0,Booking,129941.0,129941.0,15287.176470588238,0,20746.88235294118,109194.11764705883,TEF,BOL,1
2024,Junio,C1,1,6,0,Venta Directa,100000.0,100000.0,0.0,0,15966.38655462185,84033.61344537816,TEF,BOL,0
2024,Junio,C2,2,6,0,Booking,209346.75,418693.5,49258.05882352942,0,66850.22268907563,351843.2773109244,TEF,BOL,1
2024,Junio,C1,3,3,0,Booking,130944.83333333333,392834.5,46215.82352941177,0,62721.47478991597,330113.02521008404,TEF,BOL,1
2024,Junio,C2,1,4,0,Venta Directa,170000.0,170000.0,0.0,0,27142.857142857145,142857.14285714287,Transbank,BOL,0
2024,Junio,C1,1,6,0,Venta Directa,130000.0,130000.0,0.0,0,20756.302521008405,109243.6974789916,Transbank,BOL,0
2024,Junio,C2,1,4,0,Booking,206938.5,206938.5,24345.705882352944,0,33040.60084033614,173897.89915966388,Transbank,BOL,1
2024,Junio,C1,1,5,0,Booking,231002.0,231002.0,27176.705882352944,0,36882.67226890756,194119.32773109243,Transbank,BOL,1
2024,Junio,C2,5,5,0,Booking,209345.8,1046728.9999999999,123144.58823529414,0,167124.79831932773,879604.2016806722,Transbank,BOL,1
2024,Junio,C1,2,5,0,Airbnb,214000.0,428000.0,15279.599999999999,0,68336.13445378152,359663.8655462185,Transbank,BOL,0
2024,Junio,C1,2,6,0,Venta Directa,180000.0,360000.0,0.0,0,57478.99159663866,302521.00840336137,Transbank,BOL,0
2024,Junio,C1,1,5,0,Booking,231002.0,231002.0,27176.705882352944,0,36882.67226890756,194119.32773109243,Transbank,BOL,1
2024,Junio,C2,1,5,0,Venta Directa,170000.0,170000.0,0.0,0,27142.857142857145,142857.14285714287,Transbank,BOL,0
2024,Julio,C1,2,5,0,Venta Directa,180000.0,360000.0,0.0,0,57478.99159663866,302521.00840336137,Transbank,BOL,0
2024,Julio,C2,4,6,0,Venta Directa,170000.0,680000.0,0.0,0,108571.42857142858,571428.5714285715,Transbank,BOL,0
2024,Julio,C1,3,4,0,Booking,243431.16666666666,730293.5,85916.8823529412,0,116601.48319327732,613692.0168067227,Transbank,BOL,1
2024,Julio,C2,1,7,0,Venta Directa,180000.0,180000.0,0.0,0,28739.49579831933,151260.50420168068,Transbank,BOL,0
2024,Julio,C1,4,5,0,Venta Directa,200000.0,800000.0,0.0,0,127731.0924369748,672268.9075630252,Transbank,BOL,0
2024,Julio,C2,4,5,0,Booking,271070.625,1084282.5,127562.64705882354,0,173120.73529411765,911161.7647058824,Transbank,BOL,1
2024,Julio,C1,3,5,0,Booking,243431.16666666666,730293.5,85916.8823529412,0,116601.48319327732,613692.0168067227,TEF,BOL,1
2024,Julio,C2,2,6,0,Venta Directa,200000.0,400000.0,0.0,0,63865.5462184874,336134.4537815126,TEF,BOL,0
2024,Julio,C1,1,3,0,Booking,240625.5,240625.5,28308.882352941182,0,38419.1974789916,202206.30252100842,TEF,BOL,1
2024,Julio,C2,2,4,0,Booking,221373.75,442747.5,52087.941176470595,0,70690.77731092437,372056.7226890756,TEF,BOL,1
2024,Julio,C1,5,4,0,Booking,246222.9,1231114.5,144837.00000000003,0,196564.5,1034550.0,TEF,BOL,1
2024,Julio,C2,1,6,0,Booking,231676.5,231676.5,27256.058823529416,0,36990.36554621849,194686.13445378153,TEF,BOL,1
2024,Julio,C2,1,4,0,Booking,221378.5,221378.5,26044.52941176471,0,35346.14705882353,186032.35294117648,TEF,BOL,1
2024,Julio,C2,3,6,0,Venta Directa,180000.0,540000.0,0.0,0,86218.48739495799,453781.512605042,TEF,BOL,0
2024,Julio,C1,2,6,0,Venta Directa,180000.0,360000.0,0.0,0,57478.99159663866,302521.00840336137,TEF,FAC,0
2024,Julio,C1,2,6,0,Venta Directa,170000.0,340000.0,0.0,0,54285.71428571429,285714.28571428574,TEF,BOL,0
2024,Julio,C1,3,4,0,Booking,221375.33333333334,664126.0,78132.47058823532,0,106036.92436974791,558089.0756302521,Transbank,BOL,1
2024,Julio,C2,4,4,0,Venta Directa,160000.0,640000.0,0.0,0,102184.87394957984,537815.1260504202,TEF,BOL,0
2024,Julio,C1,3,6,0,Venta Directa,170000.0,510000.0,0.0,0,81428.57142857143,428571.4285714286,Transbank,BOL,0
2024,Julio,C2,2,6,0,Venta Directa,180000.0,360000.0,0.0,0,57478.99159663866,302521.00840336137,TEF,BOL,0
2024,Julio,C1,2,6,0,Booking,305235.0,610470.0,71820.00000000001,0,97470.0,513000.0,TEF,BOL,1
2024,Agosto,C2,3,6,0,Booking,221375.33333333334,664126.0,78132.47058823532,0,106036.92436974791,558089.0756302521,TEF,BOL,1
2024,Agosto,C1,1,4,0,Booking,192498.5,192498.5,22646.88235294118,0,30735.05462184874,161763.44537815126,TEF,BOL,1
2024,Agosto,C2,3,6,0,Venta Directa,180000.0,540000.0,0.0,0,86218.48739495799,453781.512605042,TEF,BOL,0
2024,Agosto,C1,1,5,0,Booking,158811.5,158811.5,18683.70588235294,0,25356.45798319328,133455.04201680672,TEF,BOL,1
2024,Agosto,C1,2,6,0,Booking,244819.74999999997,489639.49999999994,57604.64705882353,0,78177.73529411765,411461.76470588235,TEF,BOL,1
2024,Agosto,C1,1,5,0,Booking,179293.5,179293.5,21093.352941176472,0,28626.693277310922,150666.80672268907,TEF,BOL,1
2024,Agosto,C2,2,6,0,Venta Directa,160000.0,320000.0,0.0,0,51092.43697478992,268907.5630252101,TEF,BOL,0
2024,Agosto,C1,3,6,0,Venta Directa,180000.0,540000.0,0.0,0,86218.48739495799,453781.512605042,TEF,BOL,0
2024,Agosto,C2,3,6,0,Venta Directa,180000.0,540000.0,0.0,0,86218.48739495799,453781.512605042,Transbank,BOL,0
2024,Agosto,C1,3,5,0,Booking,205861.83333333334,617585.5,72657.11764705884,0,98606.08823529413,518979.4117647059,TEF,BOL,1
2024,Agosto,C2,2,4,0,Venta Directa,170000.0,340000.0,0.0,0,54285.71428571429,285714.28571428574,Transbank,BOL,0
2024,Agosto,C2,2,7,0,Venta Directa,170000.0,340000.0,0.0,0,54285.71428571429,285714.28571428574,Transbank,FAC,0
2024,Septiembre,C2,3,3,0,Booking,193315.5,579946.5,68229.0,0,92596.5,487350.0,TEF,BOL,1
2024,Septiembre,C1,2,4,0,Booking,201457.0,402914.0,47401.64705882353,0,64330.80672268908,338583.19327731093,Transbank,BOL,1
2024,Septiembre,C2,3,7,0,Venta Directa,150000.0,450000.0,0.0,0,71848.73949579832,378151.2605042017,Transbank,BOL,0
2024,Septiembre,C2,1,4,0,Airbnb,330000.0,330000.0,11780.999999999998,0,52689.075630252104,277310.9243697479,Transbank,BOL,0
2024,Septiembre,C1,4,6,0,Booking,231674.125,926696.5,109023.11764705884,0,147959.94537815126,778736.5546218487,Transbank,BOL,1
2024,Septiembre,C2,3,6,0,Venta Directa,180000.0,540000.0,0.0,0,86218.48739495799,453781.512605042,Transbank,BOL,0
